"","var","estimate","ci_lower","ci_upper","prob","probe","marker","trait","probe_lod"
"5117","med",0.271658079699256,0.0356095201903054,0.543098172331639,0.018,"A_12_P102323","V_10220682","silver_median.TOF",5.27865532809868
"5118","direct",-0.282350830612951,-0.713811635430176,0.131089499687923,0.17,"A_12_P102323","V_10220682","silver_median.TOF",5.27865532809868
"5119","total",-0.0106927509136953,-0.480646325865569,0.402375136470884,0.934,"A_12_P102323","V_10220682","silver_median.TOF",5.27865532809868
"5120","prop_med",-25.4058176321415,-14.4633572203266,17.2509268273862,0.944,"A_12_P102323","V_10220682","silver_median.TOF",5.27865532809868
"5121","med",0.0883411146998943,-0.0746973062165212,0.238781473300136,0.214,"A_12_P102400","V_11513193","silver_median.TOF",5.95378938939411
"5122","direct",0.0669638557201151,-0.39333436296146,0.539944306375991,0.756,"A_12_P102400","V_11513193","silver_median.TOF",5.95378938939411
"5123","total",0.155304970420009,-0.266309967231011,0.584157998855852,0.47,"A_12_P102400","V_11513193","silver_median.TOF",5.95378938939411
"5124","prop_med",0.568823486208993,-4.80075575134213,5.60281029949277,0.608,"A_12_P102400","V_11513193","silver_median.TOF",5.95378938939411
"5125","med",-0.27474534515012,-0.574353662890849,-0.0209813886592813,0.038,"A_12_P102599","V_10568558","silver_median.TOF",14.8062658710452
"5126","direct",0.368463246220795,-0.103784098541742,0.831011050079673,0.122,"A_12_P102599","V_10568558","silver_median.TOF",14.8062658710452
"5127","total",0.0937179010706745,-0.295435445109524,0.471393893193271,0.634,"A_12_P102599","V_10568558","silver_median.TOF",14.8062658710452
"5128","prop_med",-2.93162076840506,-21.6465105762444,23.0946014529703,0.624,"A_12_P102599","V_10568558","silver_median.TOF",14.8062658710452
"5129","med",0.0526575501523801,-0.0918159864066684,0.224492836168892,0.442,"A_12_P102966","V_11513193","silver_median.TOF",5.96969959478076
"5130","direct",0.102647420267629,-0.293015215535946,0.482744908511412,0.612,"A_12_P102966","V_11513193","silver_median.TOF",5.96969959478076
"5131","total",0.155304970420009,-0.222058948766171,0.541959105624388,0.448,"A_12_P102966","V_11513193","silver_median.TOF",5.96969959478076
"5132","prop_med",0.33905901408031,-3.02964075428728,3.48365719245077,0.694,"A_12_P102966","V_11513193","silver_median.TOF",5.96969959478076
"5133","med",-0.221151306560438,-0.467536965789808,-0.0490274406933184,0.006,"A_12_P103840","V_11619117","silver_median.TOF",4.22521992953811
"5134","direct",0.283678093707175,-0.192697196458907,0.729042025818648,0.25,"A_12_P103840","V_11619117","silver_median.TOF",4.22521992953811
"5135","total",0.0625267871467369,-0.342706741589569,0.462954811147844,0.792,"A_12_P103840","V_11619117","silver_median.TOF",4.22521992953811
"5136","prop_med",-3.53690500747213,-18.8497576011756,19.9145768611026,0.79,"A_12_P103840","V_11619117","silver_median.TOF",4.22521992953811
"5137","med",0.283322426576209,-0.0644339836064067,0.648565497424077,0.106,"A_12_P104350","V_10838024","silver_median.TOF",21.9552714440933
"5138","direct",-0.117957055474266,-0.651700606358685,0.393020687945392,0.682,"A_12_P104350","V_10838024","silver_median.TOF",21.9552714440933
"5139","total",0.165365371101942,-0.227085632193228,0.551662427774709,0.394,"A_12_P104350","V_10838024","silver_median.TOF",21.9552714440933
"5140","prop_med",1.71331170902492,-20.6425654002057,14.4346864595888,0.472,"A_12_P104350","V_10838024","silver_median.TOF",21.9552714440933
"5141","med",0.0740669670956452,-0.0558209351655949,0.244206744940992,0.31,"A_12_P104714","V_11032432","silver_median.TOF",5.64135814483942
"5142","direct",0.0912984040062971,-0.326356235381376,0.467975979983419,0.674,"A_12_P104714","V_11032432","silver_median.TOF",5.64135814483942
"5143","total",0.165365371101942,-0.253281092327247,0.541520698234442,0.406,"A_12_P104714","V_11032432","silver_median.TOF",5.64135814483942
"5144","prop_med",0.447898895652013,-3.03504741907209,4.66503521794177,0.556,"A_12_P104714","V_11032432","silver_median.TOF",5.64135814483942
"5145","med",0.0567467138035443,-0.17822370739103,0.317015699121766,0.622,"A_12_P104798","V_10220682","silver_median.TOF",5.19922816287754
"5146","direct",-0.0539965771104403,-0.402031274171908,0.333990373120487,0.776,"A_12_P104798","V_10220682","silver_median.TOF",5.19922816287754
"5147","total",0.00275013669310398,-0.36301821632913,0.40443244852676,0.984,"A_12_P104798","V_10220682","silver_median.TOF",5.19922816287754
"5148","prop_med",20.634143003087,-7.32558161402687,7.21323606405524,0.794,"A_12_P104798","V_10220682","silver_median.TOF",5.19922816287754
"5149","med",0.0398820034789035,-0.0752575477220628,0.190135959516385,0.512,"A_12_P105501","V_11032432","silver_median.TOF",4.03698629073079
"5150","direct",0.125483367623039,-0.304764470016304,0.509909791389434,0.584,"A_12_P105501","V_11032432","silver_median.TOF",4.03698629073079
"5151","total",0.165365371101943,-0.263869775094623,0.572162761137672,0.444,"A_12_P105501","V_11032432","silver_median.TOF",4.03698629073079
"5152","prop_med",0.241175061097389,-1.90357683930369,2.96930131568383,0.576,"A_12_P105501","V_11032432","silver_median.TOF",4.03698629073079
"5153","med",0.0939294165188683,-0.0571150044106713,0.285231616609623,0.24,"A_12_P105532","V_9663270","silver_median.TOF",5.08277822503624
"5154","direct",-0.11743667814131,-0.538784189925608,0.274863435869855,0.52,"A_12_P105532","V_9663270","silver_median.TOF",5.08277822503624
"5155","total",-0.0235072616224419,-0.446962595201568,0.34886295065465,0.886,"A_12_P105532","V_9663270","silver_median.TOF",5.08277822503624
"5156","prop_med",-3.99576173641577,-5.69899693377095,7.67446666087058,0.95,"A_12_P105532","V_9663270","silver_median.TOF",5.08277822503624
"5157","med",0.0410614380066003,-0.114015309655466,0.193208974766851,0.528,"A_12_P106245","V_10815911","silver_median.TOF",4.16048388832108
"5158","direct",0.0613100146735299,-0.380302825764528,0.480319690589796,0.75,"A_12_P106245","V_10815911","silver_median.TOF",4.16048388832108
"5159","total",0.10237145268013,-0.329633729156254,0.527101642646652,0.626,"A_12_P106245","V_10815911","silver_median.TOF",4.16048388832108
"5160","prop_med",0.401102425838391,-3.88102302535129,5.11358488931549,0.782,"A_12_P106245","V_10815911","silver_median.TOF",4.16048388832108
"5161","med",0.0476547970752752,-0.0954189680654065,0.245962927984953,0.528,"A_12_P107338","V_10142996","silver_median.TOF",4.44777576579725
"5162","direct",-0.055217503950558,-0.493702705480575,0.36929474980859,0.844,"A_12_P107338","V_10142996","silver_median.TOF",4.44777576579725
"5163","total",-0.00756270687528281,-0.399439535369452,0.380668231046357,1,"A_12_P107338","V_10142996","silver_median.TOF",4.44777576579725
"5164","prop_med",-6.30128839596115,-5.79060891730017,5.57720577876732,0.98,"A_12_P107338","V_10142996","silver_median.TOF",4.44777576579725
"5165","med",-0.207914188789147,-0.443189064726929,-0.0348391646219112,0.022,"A_12_P107404","V_11600826","silver_median.TOF",4.21986325296123
"5166","direct",0.318144435418258,-0.124230977968884,0.759520512974965,0.144,"A_12_P107404","V_11600826","silver_median.TOF",4.21986325296123
"5167","total",0.110230246629112,-0.336187057859889,0.577359698795488,0.598,"A_12_P107404","V_11600826","silver_median.TOF",4.21986325296123
"5168","prop_med",-1.88618092717065,-16.8389622817214,16.6450833126754,0.616,"A_12_P107404","V_11600826","silver_median.TOF",4.21986325296123
"5169","med",0.227947991204584,0.0757360551795662,0.484132572755237,0.002,"A_12_P109101","V_9905233","silver_median.TOF",7.80369452570406
"5170","direct",-0.244765730705974,-0.665207001811435,0.149634713982862,0.234,"A_12_P109101","V_9905233","silver_median.TOF",7.80369452570406
"5171","total",-0.01681773950139,-0.422142603207491,0.358686000360954,0.974,"A_12_P109101","V_9905233","silver_median.TOF",7.80369452570406
"5172","prop_med",-13.5540208115214,-16.47780209751,21.8127329608726,0.972,"A_12_P109101","V_9905233","silver_median.TOF",7.80369452570406
"5173","med",-0.076467349357964,-0.196897435509239,0.034350894781925,0.164,"A_12_P109658","V_10176051","silver_median.TOF",3.97494323558793
"5174","direct",0.0792174860510676,-0.323231070349694,0.487115242626096,0.71,"A_12_P109658","V_10176051","silver_median.TOF",3.97494323558793
"5175","total",0.00275013669310366,-0.404630512989015,0.397925708543993,0.998,"A_12_P109658","V_10176051","silver_median.TOF",3.97494323558793
"5176","prop_med",-27.804926769537,-8.00639998897378,5.58523619802631,0.998,"A_12_P109658","V_10176051","silver_median.TOF",3.97494323558793
"5177","med",0.0975774977056907,-0.115405896531067,0.346853254274867,0.314,"A_12_P111065","V_9985933","silver_median.TOF",4.70539611117011
"5178","direct",-0.11439523720708,-0.507384460464904,0.265796590820673,0.624,"A_12_P111065","V_9985933","silver_median.TOF",4.70539611117011
"5179","total",-0.0168177395013893,-0.409781700380699,0.383462578444109,0.958,"A_12_P111065","V_9985933","silver_median.TOF",4.70539611117011
"5180","prop_med",-5.80205786262953,-9.56903364770345,11.1568119439822,0.856,"A_12_P111065","V_9985933","silver_median.TOF",4.70539611117011
"5181","med",0.33545878286387,-0.0196944434270103,0.719811374622485,0.074,"A_12_P111998","V_10815911","silver_median.TOF",20.721463482804
"5182","direct",-0.170093411761927,-0.68805732575029,0.304551548409209,0.506,"A_12_P111998","V_10815911","silver_median.TOF",20.721463482804
"5183","total",0.165365371101942,-0.243087128075076,0.563598822167834,0.416,"A_12_P111998","V_10815911","silver_median.TOF",20.721463482804
"5184","prop_med",2.02859147975467,-13.9176849985242,18.0683178988404,0.43,"A_12_P111998","V_10815911","silver_median.TOF",20.721463482804
"5185","med",0.0290736617070708,-0.119652100743779,0.17384916462462,0.672,"A_12_P112263","V_10815911","silver_median.TOF",4.18346163908181
"5186","direct",0.136291709394872,-0.284988960495913,0.572942144208697,0.5,"A_12_P112263","V_10815911","silver_median.TOF",4.18346163908181
"5187","total",0.165365371101943,-0.247711549952085,0.571747205579038,0.39,"A_12_P112263","V_10815911","silver_median.TOF",4.18346163908181
"5188","prop_med",0.175814691512093,-3.32988275486454,3.51389243513235,0.786,"A_12_P112263","V_10815911","silver_median.TOF",4.18346163908181
"5189","med",0.154738119899694,0.0104864927837432,0.375645379925507,0.03,"A_12_P112758","V_8947708","silver_median.TOF",5.33751901281962
"5190","direct",-0.0181170957549658,-0.413982788840876,0.338251023409199,0.892,"A_12_P112758","V_8947708","silver_median.TOF",5.33751901281962
"5191","total",0.136621024144728,-0.285659075636363,0.532915099624634,0.548,"A_12_P112758","V_8947708","silver_median.TOF",5.33751901281962
"5192","prop_med",1.13260840246501,-8.64254729316792,9.94305491560383,0.538,"A_12_P112758","V_8947708","silver_median.TOF",5.33751901281962
"5193","med",-0.0999448570416435,-0.285760760407276,0.13239679745105,0.328,"A_12_P114129","V_9985933","silver_median.TOF",9.7576065427263
"5194","direct",0.0831271175402541,-0.344188447637746,0.468964918177388,0.642,"A_12_P114129","V_9985933","silver_median.TOF",9.7576065427263
"5195","total",-0.0168177395013894,-0.413001444988883,0.386804712354697,0.992,"A_12_P114129","V_9985933","silver_median.TOF",9.7576065427263
"5196","prop_med",5.94282347121542,-9.71923637925292,7.15032947936714,0.94,"A_12_P114129","V_9985933","silver_median.TOF",9.7576065427263
"5197","med",0.0998161405803321,-0.1690481012804,0.342087587225525,0.54,"A_12_P114276","V_9529886","silver_median.TOF",5.00803828442342
"5198","direct",-0.0619920871075063,-0.453031607424542,0.374402606507739,0.81,"A_12_P114276","V_9529886","silver_median.TOF",5.00803828442342
"5199","total",0.0378240534728258,-0.351850199530553,0.408287318432874,0.882,"A_12_P114276","V_9529886","silver_median.TOF",5.00803828442342
"5200","prop_med",2.63895937679032,-7.26056596753605,6.93742275170212,0.83,"A_12_P114276","V_9529886","silver_median.TOF",5.00803828442342
"5201","med",0.241390032339777,-0.612289084197848,1.12597580603555,0.608,"A_12_P115328","V_10568558","silver_median.TOF",37.7379772981239
"5202","direct",-0.147672131269102,-0.900065790206935,0.619298449205546,0.746,"A_12_P115328","V_10568558","silver_median.TOF",37.7379772981239
"5203","total",0.0937179010706752,-0.333194912369663,0.470648275212522,0.656,"A_12_P115328","V_10568558","silver_median.TOF",37.7379772981239
"5204","prop_med",2.57570890493736,-19.3310479887963,21.0078124808333,0.636,"A_12_P115328","V_10568558","silver_median.TOF",37.7379772981239
"5205","med",0.026473468750279,-0.131070159471376,0.167850359521599,0.728,"A_12_P115684","V_11513193","silver_median.TOF",5.04390424359925
"5206","direct",0.12883150166973,-0.263589853923493,0.511946568837257,0.482,"A_12_P115684","V_11513193","silver_median.TOF",5.04390424359925
"5207","total",0.155304970420009,-0.244272758242833,0.551038146128732,0.448,"A_12_P115684","V_11513193","silver_median.TOF",5.04390424359925
"5208","prop_med",0.170461181497822,-3.9160352015879,4.00740539448794,0.724,"A_12_P115684","V_11513193","silver_median.TOF",5.04390424359925
"5209","med",0.0998261368966585,-0.262490678009267,0.469149962964887,0.64,"A_12_P115700","V_8947708","silver_median.TOF",14.0987821323047
"5210","direct",0.0362567991538279,-0.548160831400117,0.592473969922861,0.882,"A_12_P115700","V_8947708","silver_median.TOF",14.0987821323047
"5211","total",0.136082936050486,-0.290169397275823,0.531175608978623,0.474,"A_12_P115700","V_8947708","silver_median.TOF",14.0987821323047
"5212","prop_med",0.733568364953731,-8.03286773250312,7.98595342668671,0.838,"A_12_P115700","V_8947708","silver_median.TOF",14.0987821323047
"5213","med",-0.0040206146247315,-0.179395076532839,0.197305946413429,0.99,"A_12_P116766","V_10121039","silver_median.TOF",5.04508407735454
"5214","direct",0.0106246750988171,-0.420947598337432,0.391707249439104,0.968,"A_12_P116766","V_10121039","silver_median.TOF",5.04508407735454
"5215","total",0.00660406047408556,-0.413413835790338,0.389383355414108,0.996,"A_12_P116766","V_10121039","silver_median.TOF",5.04508407735454
"5216","prop_med",-0.608809480244534,-5.69863365779326,4.91154031111091,0.866,"A_12_P116766","V_10121039","silver_median.TOF",5.04508407735454
"5217","med",-0.0651697061620923,-0.191583168080137,0.0606585963332162,0.35,"A_12_P116989","V_11637718","silver_median.TOF",4.96321485202013
"5218","direct",0.210733810841122,-0.217353960051541,0.596183373363639,0.342,"A_12_P116989","V_11637718","silver_median.TOF",4.96321485202013
"5219","total",0.14556410467903,-0.2933032805043,0.547782156823311,0.514,"A_12_P116989","V_11637718","silver_median.TOF",4.96321485202013
"5220","prop_med",-0.447704510021836,-4.96189624156331,3.99322487699108,0.74,"A_12_P116989","V_11637718","silver_median.TOF",4.96321485202013
"5221","med",0.0178210345803182,-0.139277859730548,0.186766820332574,0.826,"A_12_P117115","V_11637718","silver_median.TOF",5.3396084860109
"5222","direct",0.109983373302675,-0.378562582493604,0.552563969554182,0.62,"A_12_P117115","V_11637718","silver_median.TOF",5.3396084860109
"5223","total",0.127804407882994,-0.303009811088141,0.523430880119764,0.55,"A_12_P117115","V_11637718","silver_median.TOF",5.3396084860109
"5224","prop_med",0.139439905677068,-3.50253128501152,3.42300772826975,0.984,"A_12_P117115","V_11637718","silver_median.TOF",5.3396084860109
"5225","med",0.0441900203453954,-0.104004180009292,0.232223064444776,0.616,"A_12_P117478","V_11637718","silver_median.TOF",5.69751060789391
"5226","direct",0.0836143875375983,-0.385012179375464,0.508344315924757,0.742,"A_12_P117478","V_11637718","silver_median.TOF",5.69751060789391
"5227","total",0.127804407882994,-0.304053242792307,0.551474380012174,0.578,"A_12_P117478","V_11637718","silver_median.TOF",5.69751060789391
"5228","prop_med",0.345762881557668,-4.98869233679654,4.49582658684674,0.878,"A_12_P117478","V_11637718","silver_median.TOF",5.69751060789391
"5229","med",0.043469938733461,-0.0663333798281505,0.177051116286103,0.448,"A_12_P117590","V_11637718","silver_median.TOF",3.94451000363491
"5230","direct",0.0843344691495325,-0.332940577340526,0.485362859821722,0.642,"A_12_P117590","V_11637718","silver_median.TOF",3.94451000363491
"5231","total",0.127804407882993,-0.284925388737672,0.533943861830912,0.53,"A_12_P117590","V_11637718","silver_median.TOF",3.94451000363491
"5232","prop_med",0.340128634477601,-2.54079615513129,2.1563937628085,0.714,"A_12_P117590","V_11637718","silver_median.TOF",3.94451000363491
"5233","med",0.111373652860061,-0.0259313804313284,0.303928061703076,0.134,"A_12_P118102","V_11032432","silver_median.TOF",4.43462030782989
"5234","direct",0.0539917182418815,-0.340987127241772,0.424847226167162,0.772,"A_12_P118102","V_11032432","silver_median.TOF",4.43462030782989
